date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm
2022-03-13 22:04:08+00:00,1503129813049040898,So much for Pakistan being tourist friendly @ImranKhanPTI @sayedzbukhari,https://twitter.com/KarnaPartaHai/status/1503129813049040898,So much for Pakistan being tourist friendly @ImranKhanPTI @sayedzbukhari,KarnaPartaHai,119,0,0,0,0,en,1503129789170864130,,,,,1.5031298110106583e+18,https://twitter.com/KarnaPartaHai,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sayedzbukhari', id=3064562247, displayname='Sayed Z Bukhari', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sayedzbukhari', id=3064562247, displayname='Sayed Z Bukhari', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:03:31+00:00,1503129656010199044,"اگر عمران خان کو نکالا گیا تو عمران خان ایک سال بعد کلین سوئپ کر کے پاکستان کا مضبوط ترین لیڈر بن جائے گا۔دوسرا اگر عمران خان کو زرا بھی آنچ آئی تو پھر اس ملک میں کوئی بھی محفوظ نہی ہوگا۔عوام جنون کی حد تک عمران سے پیار کرتی ہے۔عمران خان برینڈ ہے۔
@ImranKhanPTI",https://twitter.com/khaksaar_7/status/1503129656010199044,"اگر عمران خان کو نکالا گیا تو عمران خان ایک سال بعد کلین سوئپ کر کے پاکستان کا مضبوط ترین لیڈر بن جائے گا۔دوسرا اگر عمران خان کو زرا بھی آنچ آئی تو پھر اس ملک میں کوئی بھی محفوظ نہی ہوگا۔عوام جنون کی حد تک عمران سے پیار کرتی ہے۔عمران خان برینڈ ہے۔
@ImranKhanPTI",khaksaar_7,1,0,0,0,0,ur,1503129656010199044,,,,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:03:15+00:00,1503129590088146949,"#ImranKhan #Pakistan 
https://t.co/e18dtWSOMg",https://twitter.com/Veerchahal02/status/1503129590088146949,"#ImranKhan #Pakistan 
veer0291.blogspot.com/2022/03/imran-…",Veerchahal02,0,1,0,1,0,und,1503129590088146949,['https://veer0291.blogspot.com/2022/03/imran-khans-threat-to-india.html'],,,,,,,,,"['ImranKhan', 'Pakistan']",,,['https://veer0291.blogspot.com/2022/03/imran-khans-threat-to-india.html'],['https://t.co/e18dtWSOMg'],Twitter Web App,1
2022-03-13 22:03:01+00:00,1503129529828663299,"@ImranRiazKhan ....khilaf ...
Sab sy munfird halat tb banty hin jab PTI ki hakumat jati hy or election  2023 min hoty hin 
Kun k 1 sall say zaid waqt mill jay ga Imran Khan ko ...",https://twitter.com/Naseer1Advocate/status/1503129529828663299,"@ImranRiazKhan ....khilaf ...
Sab sy munfird halat tb banty hin jab PTI ki hakumat jati hy or election  2023 min hoty hin 
Kun k 1 sall say zaid waqt mill jay ga Imran Khan ko ...",Naseer1Advocate,10,0,0,0,0,in,1503099047309193236,,,,,1.5030990473091932e+18,https://twitter.com/ImranRiazKhan,"[User(username='ImranRiazKhan', id=1454557225, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ImranRiazKhan', id=1454557225, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:03:00+00:00,1503129527089864714,@fawadchaudhry @FaisalJavedKhan @ImranKhanPTI In hard times when  good friends and party members are lost somewhere real tigers are standing with shoulder to shoulder with IK.. CH Fawad is one of those few.   Awaam yaad rakhay ge Sir..,https://twitter.com/mehru57/status/1503129527089864714,@fawadchaudhry @FaisalJavedKhan @ImranKhanPTI In hard times when  good friends and party members are lost somewhere real tigers are standing with shoulder to shoulder with IK.. CH Fawad is one of those few.   Awaam yaad rakhay ge Sir..,mehru57,112,0,0,2,0,en,1502980059279286272,,,,,1.5029800592792863e+18,https://twitter.com/fawadchaudhry,"[User(username='fawadchaudhry', id=113286385, displayname='Ch Fawad Hussain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FaisalJavedKhan', id=260688830, displayname='Faisal Javed Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='fawadchaudhry', id=113286385, displayname='Ch Fawad Hussain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FaisalJavedKhan', id=260688830, displayname='Faisal Javed Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:02:50+00:00,1503129483544784896,"ایک سوال۔ 

ماضی میں پاکستان تحریکِ انصف کے جلسے ایجنسیاں بندے لا کر کامیاب کرواتی تھیں۔ اپوزیشن۔ 
اگر عمران نا اہل ہے اور عوام اُس سے تنگ ہیں اور فوج بھی نیوٹرل ہے تو یہ جلسے کیا بول رہے ہیں۔ 
کپتان مقبول تھا، ہے اور رہےگا۔ انشااللہ۔ 
@PTIofficial @InsafPK @ImranKhanPTI",https://twitter.com/JAbrar/status/1503129483544784896,"ایک سوال۔ 

ماضی میں پاکستان تحریکِ انصف کے جلسے ایجنسیاں بندے لا کر کامیاب کرواتی تھیں۔ اپوزیشن۔ 
اگر عمران نا اہل ہے اور عوام اُس سے تنگ ہیں اور فوج بھی نیوٹرل ہے تو یہ جلسے کیا بول رہے ہیں۔ 
کپتان مقبول تھا، ہے اور رہےگا۔ انشااللہ۔ 
@PTIofficial @InsafPK @ImranKhanPTI",JAbrar,27,0,0,0,0,ur,1503129483544784896,,,,,,,"[User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafPK', id=95151029, displayname='Tehreek-e-Insaf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafPK', id=95151029, displayname='Tehreek-e-Insaf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
2022-03-13 22:02:49+00:00,1503129481304805376,"@MogheesA ہم سب مل کر اللہ سے دعا کریں کہ اللہ پاکستان سے ان جاہلوں کو دفع کر دیں اور ان حرامخوروں کو نیست و نابود کر دیں ہمیشہ کے لیۓآمین

ہم سب مل کر یہ سورہ بار بار پڑھیں 
@ImranKhanPTI 🇵🇰🕋
اِنَّاۤ اَعۡطَيۡنٰكَ الۡكَوۡثَرَ 
فَصَلِّ لِرَبِّكَ وَانۡحَرۡ 
اِنَّ شَانِئَكَ هُوَ الۡاَبۡتَرُ",https://twitter.com/Aliya313/status/1503129481304805376,"@MogheesA ہم سب مل کر اللہ سے دعا کریں کہ اللہ پاکستان سے ان جاہلوں کو دفع کر دیں اور ان حرامخوروں کو نیست و نابود کر دیں ہمیشہ کے لیۓآمین

ہم سب مل کر یہ سورہ بار بار پڑھیں 
@ImranKhanPTI 🇵🇰🕋
اِنَّاۤ اَعۡطَيۡنٰكَ الۡكَوۡثَرَ 
فَصَلِّ لِرَبِّكَ وَانۡحَرۡ 
اِنَّ شَانِئَكَ هُوَ الۡاَبۡتَرُ",Aliya313,130886,0,0,0,0,ur,1503057728386002945,,,,,1.503057728386003e+18,https://twitter.com/MogheesA,"[User(username='MogheesA', id=454121932, displayname='Moghees Ahmad', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='MogheesA', id=454121932, displayname='Moghees Ahmad', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
2022-03-13 22:02:30+00:00,1503129401805869056,@PakArmy111213 @AamirLiaquat @ImranKhanPTI ہاہاہاہا,https://twitter.com/pagli_Says/status/1503129401805869056,@PakArmy111213 @AamirLiaquat @ImranKhanPTI ہاہاہاہا,pagli_Says,17668,1,0,1,0,ur,1503045438403981315,,,,,1.503125585270354e+18,https://twitter.com/PakArmy111213,"[User(username='PakArmy111213', id=1444198176605495298, displayname='جاہل سٹوڈنٹ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AamirLiaquat', id=2177139587, displayname='Aamir Liaquat Husain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='PakArmy111213', id=1444198176605495298, displayname='جاہل سٹوڈنٹ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AamirLiaquat', id=2177139587, displayname='Aamir Liaquat Husain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:02:02+00:00,1503129282184462339,@PTIofficial @ImranKhanPTI Please also talk about the high food value and what you are doing your mention about aloo piaz has been taken wrong next speech tell what are you doing to help reduce food prices and subsidy,https://twitter.com/HodaMonawar/status/1503129282184462339,@PTIofficial @ImranKhanPTI Please also talk about the high food value and what you are doing your mention about aloo piaz has been taken wrong next speech tell what are you doing to help reduce food prices and subsidy,HodaMonawar,1,0,0,0,0,en,1503066886040432641,,,,,1.5030668860404326e+18,https://twitter.com/PTIofficial,"[User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
2022-03-13 22:01:34+00:00,1503129167377969158,@Mohamma16508854 @BilalKh40224234 @reportpemra @ImranKhanPTI تم کھسرے قسم کہ سپوٹرز اک دوسرے کو لایک دے کر خوش ہوتے ہو۔۔لوگوں کی پگڑیاں اچھالتے ہو۔۔۔گالی گلوچ کرتے ہو اور پھر اپنے گھر جاکر تمیز دار بن جاتے ہو۔۔پر اک بات یاد رکھو کوئی جس کو جہاں جس طریقے سے بولو گئے وہ واپس ملے گا تمہاری اورجنل ایڈی پر تمہارے گھر پر یا تمہارے نامہ امال پر,https://twitter.com/Overdos59393389/status/1503129167377969158,@Mohamma16508854 @BilalKh40224234 @reportpemra @ImranKhanPTI تم کھسرے قسم کہ سپوٹرز اک دوسرے کو لایک دے کر خوش ہوتے ہو۔۔لوگوں کی پگڑیاں اچھالتے ہو۔۔۔گالی گلوچ کرتے ہو اور پھر اپنے گھر جاکر تمیز دار بن جاتے ہو۔۔پر اک بات یاد رکھو کوئی جس کو جہاں جس طریقے سے بولو گئے وہ واپس ملے گا تمہاری اورجنل ایڈی پر تمہارے گھر پر یا تمہارے نامہ امال پر,Overdos59393389,1,0,0,0,0,ur,1485226348612366343,,,,,1.4856750208652165e+18,https://twitter.com/Mohamma16508854,"[User(username='Mohamma16508854', id=1445021968399491072, displayname='عامر جٹ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BilalKh40224234', id=1350020720693284865, displayname='Bilal Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='reportpemra', id=4579506197, displayname='Report PEMRA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Mohamma16508854', id=1445021968399491072, displayname='عامر جٹ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BilalKh40224234', id=1350020720693284865, displayname='Bilal Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='reportpemra', id=4579506197, displayname='Report PEMRA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:01:23+00:00,1503129119973785600,"@TalpurTaimur @BBhuttoZardari I finally realized k Bhutto sb k baad koi bahadur leader aya hai tou woh Imran Khan hai, only intellectual can understand this.",https://twitter.com/Nobody67860531/status/1503129119973785600,"@TalpurTaimur @BBhuttoZardari I finally realized k Bhutto sb k baad koi bahadur leader aya hai tou woh Imran Khan hai, only intellectual can understand this.",Nobody67860531,1126,0,0,3,0,en,1503077300530814977,,,,,1.5031286150257377e+18,https://twitter.com/Nobody67860531,"[User(username='TalpurTaimur', id=3614862434, displayname='Taimur Talpur', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BBhuttoZardari', id=339040963, displayname='BilawalBhuttoZardari', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='TalpurTaimur', id=3614862434, displayname='Taimur Talpur', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BBhuttoZardari', id=339040963, displayname='BilawalBhuttoZardari', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 22:01:14+00:00,1503129080924934147,@SyedashafakPTI @InsafPK @ImranKhanPTI We always ❤ with you dear khan sahib,https://twitter.com/Tanzeel87011922/status/1503129080924934147,@SyedashafakPTI @InsafPK @ImranKhanPTI We always ❤ with you dear khan sahib,Tanzeel87011922,2,0,0,2,0,en,1503058361662816256,,,,,1.5030583616628165e+18,https://twitter.com/SyedashafakPTI,"[User(username='SyedashafakPTI', id=859857853380743168, displayname='Shafak Zahra', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafPK', id=95151029, displayname='Tehreek-e-Insaf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='SyedashafakPTI', id=859857853380743168, displayname='Shafak Zahra', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafPK', id=95151029, displayname='Tehreek-e-Insaf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
